step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
41,TRANSFER,581889.94,C518343264,581889.94,0.0,C596058183,0.0,0.0,1
204,PAYMENT,3547.77,C1988434235,0.0,0.0,M618225780,0.0,0.0,0
41,CASH_IN,298340.33,C153182000,60877.55,359217.88,C1990582553,1199653.05,901312.72,0
405,PAYMENT,32836.11,C1521320653,0.0,0.0,M504089069,0.0,0.0,0
253,CASH_IN,170301.83,C240414003,28294318.32,28464620.15,C501959726,1235593.19,1065291.37,0
183,CASH_IN,236001.44,C515714569,42032.0,278033.44,C1132494342,81353.48,0.0,0
38,PAYMENT,15406.22,C1191449150,0.0,0.0,M1506734142,0.0,0.0,0
19,CASH_OUT,68136.64,C427911129,68445.0,308.36,C1813602314,0.0,68136.64,0
328,CASH_OUT,189284.3,C97163478,28098.0,0.0,C1092450707,360458.22,549742.52,0
307,PAYMENT,9171.37,C146163197,0.0,0.0,M632878254,0.0,0.0,0
377,CASH_OUT,317599.3,C1040770448,259.0,0.0,C2013693487,1518964.35,1836563.65,0
315,CASH_OUT,5863.97,C2090380520,5863.97,0.0,C1941943656,0.0,5863.97,1
137,CASH_OUT,434216.79,C1793035626,76063.0,0.0,C1473827714,280104.7,714321.49,0
259,CASH_OUT,106375.84,C850595620,11755.0,0.0,C691486456,0.0,106375.84,0
279,CASH_OUT,143049.6,C1410332254,0.0,0.0,C1443323568,1295998.62,1439048.23,0
132,PAYMENT,4982.56,C1682485285,514774.11,509791.56,M697043696,0.0,0.0,0
691,TRANSFER,84174.31,C1766174104,84174.31,0.0,C2119229294,0.0,0.0,1
408,PAYMENT,18177.43,C1831535226,0.0,0.0,M479110659,0.0,0.0,0
324,CASH_IN,353787.32,C1236333985,10931.0,364718.32,C719119378,10649921.98,10296134.66,0
36,PAYMENT,13958.88,C1247030624,362814.86,348855.99,M2024158153,0.0,0.0,0
470,TRANSFER,864994.24,C504859386,864994.24,0.0,C1412133328,0.0,0.0,1
185,CASH_OUT,254636.57,C1598820448,0.0,0.0,C430798571,576604.05,831240.62,0
210,CASH_OUT,94259.28,C1404681027,15911.0,0.0,C414699304,826924.91,921184.18,0
380,CASH_OUT,82521.07,C327928464,127791.0,45269.93,C586136333,0.0,82521.07,0
301,CASH_IN,61991.74,C406974030,31360.0,93351.74,C984823123,0.0,0.0,0
353,TRANSFER,713644.3,C1734129434,0.0,0.0,C395313259,924826.5,1638470.8,0
98,TRANSFER,1273674.05,C2014013314,1273674.05,0.0,C315419844,0.0,0.0,1
23,PAYMENT,12361.45,C1232744387,532.0,0.0,M648632215,0.0,0.0,0
284,TRANSFER,551501.83,C2115839129,117319.72,0.0,C1760015913,20349613.66,20901115.49,0
283,CASH_OUT,243924.65,C637446385,0.0,0.0,C489341780,1893444.96,2137369.62,0
43,CASH_OUT,209245.51,C25366909,1900.0,0.0,C509021077,42516.36,251761.87,0
276,CASH_IN,23779.43,C580981236,7927.0,31706.43,C603871542,0.0,0.0,0
251,CASH_OUT,5339.3,C461525883,0.0,0.0,C1723100387,6677647.55,6682986.86,0
733,CASH_OUT,905919.58,C845679365,905919.58,0.0,C232109757,82944.63,988864.21,1
207,PAYMENT,9917.84,C169819483,16287.0,6369.16,M430077049,0.0,0.0,0
209,PAYMENT,14157.17,C358450359,56434.28,42277.1,M609146686,0.0,0.0,0
179,PAYMENT,2979.21,C1117213927,0.0,0.0,M1573998655,0.0,0.0,0
251,PAYMENT,37542.7,C154499525,0.0,0.0,M163581246,0.0,0.0,0
406,CASH_IN,80309.41,C559142760,16576516.88,16656826.29,C1148909596,466384.86,386075.45,0
401,TRANSFER,125822.44,C675569506,125822.44,0.0,C631063987,0.0,0.0,1
402,TRANSFER,1301410.68,C939933921,1301410.68,0.0,C1813636275,0.0,0.0,1
645,CASH_OUT,214760.72,C219928629,214760.72,0.0,C1845454349,151605.62,366366.35,1
211,CASH_OUT,327099.25,C867459268,0.0,0.0,C1304754714,967644.2,1294743.44,0
368,CASH_OUT,199414.45,C1712549867,199414.45,0.0,C359165677,0.0,199414.45,1
376,PAYMENT,32883.37,C1009952860,5531.0,0.0,M815974467,0.0,0.0,0
139,CASH_OUT,36369.35,C1161792422,15415.0,0.0,C538629619,1735187.63,1771556.99,0
592,PAYMENT,722.93,C715149658,0.0,0.0,M68575544,0.0,0.0,0
397,PAYMENT,42611.99,C1093134632,11227.0,0.0,M592651513,0.0,0.0,0
159,CASH_OUT,105683.17,C1472174212,0.0,0.0,C89856362,675518.08,781201.25,0
334,CASH_IN,337955.46,C1661853999,8653106.58,8991062.05,C1172362087,713969.61,376014.14,0
260,CASH_OUT,58523.92,C1398224047,0.0,0.0,C477592867,1503105.23,1561629.15,0
297,PAYMENT,18232.12,C1374038406,21293.0,3060.88,M1996808231,0.0,0.0,0
96,PAYMENT,4965.32,C1491755086,11269.0,6303.68,M834732311,0.0,0.0,0
35,CASH_IN,238007.08,C267878041,1881182.9,2119189.98,C241587557,491460.51,253453.44,0
153,PAYMENT,8092.97,C755959760,5492.0,0.0,M350674408,0.0,0.0,0
262,PAYMENT,290.73,C2045927293,300591.0,300300.27,M919435199,0.0,0.0,0
132,CASH_OUT,230991.55,C1679634669,0.0,0.0,C218193338,4819576.62,5584289.43,0
305,CASH_IN,170280.87,C9777893,2072155.04,2242435.91,C1474219780,451880.7,281599.83,0
355,CASH_OUT,231352.52,C953469633,140072.0,0.0,C231479713,0.0,231352.52,0
332,PAYMENT,3082.02,C175728032,11258.0,8175.98,M931770915,0.0,0.0,0
381,PAYMENT,15637.41,C772189176,16422.0,784.59,M1570062093,0.0,0.0,0
404,PAYMENT,2787.68,C973614470,95853.78,93066.1,M1088136132,0.0,0.0,0
405,PAYMENT,13283.53,C1285418014,61311.0,48027.47,M1201699855,0.0,0.0,0
17,PAYMENT,12357.67,C1043067670,8833.32,0.0,M693797192,0.0,0.0,0
303,TRANSFER,3626583.43,C72481809,0.0,0.0,C561789910,3965499.46,7592082.9,0
330,CASH_OUT,30956.5,C470620237,0.0,0.0,C1888422012,585277.55,616234.05,0
355,CASH_OUT,177512.49,C52736273,0.0,0.0,C956058471,3140319.55,3317832.04,0
18,CASH_IN,215334.67,C81254661,99443.0,314777.67,C1081632645,204957.06,0.0,0
571,TRANSFER,1065787.82,C1824832206,1065787.82,0.0,C1489226533,0.0,0.0,1
49,PAYMENT,69.59,C377064878,14594.0,14524.41,M551321884,0.0,0.0,0
371,CASH_IN,39383.16,C1512458474,532.0,39915.16,C1930992995,0.0,0.0,0
163,CASH_OUT,213306.37,C648486521,265680.0,52373.63,C1934083137,0.0,213306.37,0
540,TRANSFER,342970.95,C498197079,342970.95,0.0,C1500413954,0.0,0.0,1
249,CASH_OUT,3138.25,C550487166,3138.25,0.0,C156487696,249297.18,252435.43,1
329,CASH_OUT,104529.18,C1681803973,0.0,0.0,C1480510416,2188582.24,2293111.42,0
637,CASH_IN,438609.03,C814732305,3374738.12,3813347.15,C500309490,659273.84,220664.81,0
661,TRANSFER,2140888.35,C341573287,2140888.35,0.0,C1419097479,0.0,0.0,1
93,CASH_IN,157866.48,C1213395082,11251.0,169117.48,C637357916,5190.99,0.0,0
396,CASH_OUT,31584.19,C3002047,10065.0,0.0,C564170232,0.0,31584.19,0
298,CASH_OUT,463.19,C36409854,0.0,0.0,C975826124,16358.06,16821.25,0
181,PAYMENT,17302.19,C815278705,0.0,0.0,M1958740356,0.0,0.0,0
87,CASH_OUT,1083860.21,C202343880,1083860.21,0.0,C1389958255,0.0,1083860.21,1
163,CASH_IN,136689.3,C1430639518,2266052.46,2402741.76,C199967924,5182414.57,5045725.27,0
741,CASH_OUT,10000000.0,C677394894,10000000.0,0.0,C1866259073,0.0,10000000.0,1
62,CASH_OUT,724414.43,C189532677,724414.43,0.0,C741569434,223853.38,948267.81,1
10,CASH_OUT,112663.52,C1440350442,0.0,0.0,C1395957862,615202.11,51711.06,0
279,TRANSFER,10000000.0,C2062481561,30536624.41,20536624.41,C935919630,0.0,0.0,1
381,TRANSFER,102256.57,C525941534,102256.57,0.0,C521981840,0.0,0.0,1
187,PAYMENT,4069.71,C834378290,0.0,0.0,M486694688,0.0,0.0,0
153,PAYMENT,13953.05,C305411218,55079.56,41126.5,M1403841206,0.0,0.0,0
324,PAYMENT,29214.96,C581240923,0.0,0.0,M652568458,0.0,0.0,0
307,PAYMENT,7198.81,C1196513274,21537.0,14338.19,M1480127787,0.0,0.0,0
232,PAYMENT,15419.37,C1389110211,0.0,0.0,M382389815,0.0,0.0,0
206,CASH_OUT,237456.63,C1474574212,52639.0,0.0,C372936931,492255.3,729711.93,0
355,PAYMENT,8896.31,C1575168781,5926.18,0.0,M570762691,0.0,0.0,0
255,CASH_OUT,161207.27,C1653975070,224026.11,62818.84,C1617812641,183692.83,344900.11,0
190,CASH_OUT,157544.19,C1957450338,11215.0,0.0,C885084079,785342.93,942887.12,0
300,CASH_OUT,11780.79,C1771031266,259.0,0.0,C2523193,879755.78,891536.56,0
225,PAYMENT,13748.97,C1156523695,9054.0,0.0,M1258083941,0.0,0.0,0
403,CASH_OUT,106000.58,C1148636431,26877.0,0.0,C565459032,132092.99,238093.57,0
380,PAYMENT,18100.32,C251738019,0.0,0.0,M853878487,0.0,0.0,0
260,PAYMENT,10816.68,C1133727037,0.0,0.0,M1859723922,0.0,0.0,0
371,CASH_OUT,449703.12,C1580994864,20465.0,0.0,C1335921750,2814166.07,3263869.19,0
521,TRANSFER,525155.79,C66538497,525155.79,0.0,C586669216,0.0,0.0,1
282,PAYMENT,21351.89,C792530024,66422.0,45070.11,M1155556320,0.0,0.0,0
404,CASH_OUT,58111.58,C1089797301,0.0,0.0,C162420557,156593.18,214704.76,0
229,CASH_IN,118517.23,C977165042,160017.0,278534.23,C1971500996,154303.46,35786.23,0
131,TRANSFER,163048.44,C1286802730,17461.0,0.0,C1402118819,0.0,163048.44,0
408,PAYMENT,34707.65,C667043040,0.0,0.0,M875453215,0.0,0.0,0
206,CASH_OUT,20800.45,C808677148,0.0,0.0,C1050094904,3953008.53,3973808.98,0
659,TRANSFER,1467987.57,C2035870900,1467987.57,0.0,C1336055115,0.0,0.0,1
258,CASH_OUT,45987.4,C2116027593,0.0,0.0,C1257252550,9392268.7,9438256.1,0
134,CASH_OUT,90172.28,C742443396,108704.0,18531.72,C362618427,370300.07,460472.35,0
153,CASH_OUT,112002.5,C410688426,275.0,0.0,C1348359982,551553.84,663556.34,0
370,TRANSFER,534199.58,C2130149705,0.0,0.0,C1646820038,1331118.86,1865318.44,0
18,CASH_OUT,23232.49,C72744254,218131.0,194898.51,C695758207,1356290.78,1379523.27,0
351,TRANSFER,184051.8,C2077333065,0.0,0.0,C563865465,530163.85,714215.65,0
373,CASH_IN,243538.04,C1102032768,7390849.8,7634387.84,C1035906535,317809.7,74271.65,0
154,TRANSFER,1502269.12,C257314046,195173.01,0.0,C1046338731,2275375.46,3777644.58,0
323,CASH_IN,55797.52,C635442525,30051.0,85848.52,C1467034387,23349.28,0.0,0
189,CASH_OUT,187415.9,C1457803749,140467.0,0.0,C1326771692,1821694.66,2009110.56,0
370,CASH_IN,573519.34,C842935553,37626.0,611145.34,C189831298,0.0,0.0,0
231,CASH_OUT,168095.63,C1632148215,0.0,0.0,C778130494,492707.51,660803.14,0
15,CASH_OUT,498548.32,C371120761,490.0,0.0,C1442765375,0.0,498548.32,0
257,CASH_OUT,87319.9,C1548418004,0.0,0.0,C4472422,146154.97,233474.87,0
399,CASH_OUT,1442075.9,C2135299801,1442075.9,0.0,C266594026,168728.6,1610804.5,1
178,PAYMENT,7915.47,C2018377220,93589.82,85674.36,M347527025,0.0,0.0,0
298,PAYMENT,7627.34,C1923235043,0.0,0.0,M943658871,0.0,0.0,0
60,TRANSFER,742973.53,C153820103,742973.53,0.0,C1530694083,0.0,0.0,1
17,CASH_OUT,45155.8,C1424005729,11666.0,0.0,C932672903,3923956.75,3969112.55,0
259,PAYMENT,16435.85,C605725408,138815.3,122379.45,M1952259545,0.0,0.0,0
249,CASH_IN,132475.1,C1829697090,40204.0,172679.1,C2095453813,1332800.77,1200325.67,0
371,TRANSFER,230171.01,C1536283360,43805.0,0.0,C1418549579,0.0,230171.01,0
354,CASH_IN,250070.81,C718072895,198658.0,448728.81,C229475569,43273.25,0.0,0
138,CASH_OUT,65693.05,C757747416,10122.0,0.0,C1010735206,47199.05,112892.09,0
322,PAYMENT,13643.33,C192688297,188.0,0.0,M1172113292,0.0,0.0,0
615,CASH_OUT,56510.5,C177838089,56510.5,0.0,C2141549007,4455203.05,4511713.55,1
399,PAYMENT,13663.23,C403198945,147279.0,133615.77,M674637014,0.0,0.0,0
298,PAYMENT,46593.58,C1993402268,0.0,0.0,M1051378389,0.0,0.0,0
349,TRANSFER,1702660.27,C1366390464,270.0,0.0,C679872568,481224.91,2183885.18,0
162,PAYMENT,10421.84,C1862492560,28173.0,17751.16,M1862928704,0.0,0.0,0
8,CASH_IN,82801.99,C1616840941,28496.0,111297.99,C656802017,0.0,44629.07,0
229,CASH_IN,185480.35,C154312625,157253.47,342733.81,C890479609,611902.0,426421.66,0
405,PAYMENT,11332.8,C740996242,14475.0,3142.2,M1633434,0.0,0.0,0
184,PAYMENT,27990.25,C683485079,1437.0,0.0,M267424651,0.0,0.0,0
34,CASH_IN,32936.94,C380916852,11572.0,44508.94,C1838219587,0.0,5532.59,0
324,PAYMENT,8450.21,C607804023,0.0,0.0,M1238669986,0.0,0.0,0
133,PAYMENT,27750.17,C1683431045,0.0,0.0,M1795557483,0.0,0.0,0
11,PAYMENT,4670.82,C1583932907,53031.84,48361.02,M1091108516,0.0,0.0,0
714,CASH_OUT,10000000.0,C1440908860,10000000.0,0.0,C1590217660,377441.15,10377441.15,1
526,TRANSFER,319883.28,C1346194314,319883.28,0.0,C2046261868,0.0,0.0,1
106,CASH_OUT,8999.56,C1634056682,8999.56,0.0,C46618914,0.0,8999.56,1
235,CASH_IN,209621.07,C461174720,30377.0,239998.07,C2044849204,1061422.71,851801.64,0
301,PAYMENT,6753.44,C1636890127,374.0,0.0,M233233062,0.0,0.0,0
201,CASH_OUT,12494.77,C830732826,13649.82,1155.04,C942489513,2349221.23,2361716.01,0
284,CASH_IN,155823.91,C1586646432,9296338.79,9452162.7,C1848715493,223953.48,68129.57,0
546,PAYMENT,12303.92,C182838028,101818.0,89514.08,M779287132,0.0,0.0,0
41,TRANSFER,244919.16,C796929592,147470.14,0.0,C84804929,4785666.49,5030585.65,0
341,TRANSFER,127528.92,C435054778,127528.92,0.0,C1175951060,0.0,0.0,1
298,CASH_OUT,207477.97,C890763740,0.0,0.0,C651351265,1074811.05,1282289.02,0
396,PAYMENT,16666.86,C824030180,93136.0,76469.14,M1546132169,0.0,0.0,0
734,TRANSFER,2079746.13,C303008218,2079746.13,0.0,C1140317769,0.0,0.0,1
131,CASH_OUT,414620.47,C2099970313,99053.09,0.0,C521262394,500947.73,915568.2,0
44,PAYMENT,10874.2,C512770667,280.0,0.0,M2031407688,0.0,0.0,0
335,CASH_OUT,145267.96,C1631855135,0.0,0.0,C1408242937,461457.2,606725.16,0
456,CASH_OUT,30548.46,C1387708046,30548.46,0.0,C1963829295,804314.46,834862.92,1
46,CASH_OUT,35016.23,C1267520613,35016.23,0.0,C801157832,65435.34,100451.57,1
187,PAYMENT,10249.22,C710136713,3658.0,0.0,M1866606430,0.0,0.0,0
180,CASH_OUT,108704.53,C72441165,0.0,0.0,C679584760,458059.42,566763.95,0
329,PAYMENT,13962.84,C903284735,28289.39,14326.55,M1030544787,0.0,0.0,0
43,PAYMENT,11893.59,C861062751,0.0,0.0,M479294437,0.0,0.0,0
212,CASH_OUT,14012.07,C2100808536,47238.0,33225.93,C606661003,0.0,14012.07,0
372,PAYMENT,21206.68,C604135387,19917.0,0.0,M1534968027,0.0,0.0,0
254,CASH_OUT,43679.22,C1859113674,0.0,0.0,C169901341,791951.5,835630.72,0
257,PAYMENT,1765.66,C1591076900,0.0,0.0,M273747572,0.0,0.0,0
718,PAYMENT,1765.45,C432276151,69787.0,68021.55,M427348755,0.0,0.0,0
351,PAYMENT,21508.28,C1709224471,0.0,0.0,M419885631,0.0,0.0,0
182,CASH_OUT,219639.42,C91573896,53214.0,0.0,C2007258645,0.0,219639.42,0
263,PAYMENT,3131.74,C884210636,89568.0,86436.26,M226882612,0.0,0.0,0
210,PAYMENT,5207.28,C1082726609,0.0,0.0,M1733467704,0.0,0.0,0
212,CASH_IN,54035.85,C1219803502,4635991.25,4690027.09,C1206915859,1496994.73,1442958.89,0
352,CASH_IN,234945.42,C95595792,54361.0,289306.42,C496665362,0.0,0.0,0
186,TRANSFER,196045.5,C1547330885,49855.52,0.0,C783390399,363371.08,559416.58,0
208,CASH_IN,72088.21,C1833296630,15754943.19,15827031.4,C1090833909,109437.29,37349.08,0
158,CASH_OUT,171603.59,C497222345,98931.0,0.0,C1798708681,241179.62,641791.01,0
185,PAYMENT,797.34,C379373416,161039.0,160241.66,M1089023241,0.0,0.0,0
331,CASH_OUT,51071.46,C1327686244,529948.0,478876.54,C936754222,655551.24,706622.7,0
387,TRANSFER,10000000.0,C1074619527,19110884.44,9110884.44,C1334434319,0.0,0.0,1
134,CASH_IN,257207.69,C1901529477,14227999.9,14485207.59,C1694304811,1853882.45,1596674.75,0
306,CASH_OUT,8638.36,C1022773240,651.0,0.0,C2126558769,5711430.34,5720068.7,0
302,PAYMENT,9733.81,C1678612909,103350.0,93616.19,M204161206,0.0,0.0,0
156,CASH_IN,177838.52,C186636714,749204.46,927042.98,C2013979563,22747250.68,22569412.16,0
274,TRANSFER,74067.63,C81459502,85362.0,11294.37,C153854884,2386992.61,2461060.25,0
396,PAYMENT,12741.06,C522453787,0.0,0.0,M124684813,0.0,0.0,0
230,TRANSFER,110192.23,C284206489,0.0,0.0,C390520085,222599.14,332791.37,0
19,PAYMENT,1611.83,C102896372,27851.0,26239.17,M293935168,0.0,0.0,0
254,CASH_IN,365384.91,C36102583,1418.0,366802.91,C1578278999,0.0,0.0,0
255,CASH_OUT,190274.46,C1094179287,223064.0,32789.54,C1069479663,520747.77,711022.23,0
334,CASH_IN,104304.71,C1509385005,6140897.95,6245202.66,C2021094578,380013.07,275708.36,0
276,TRANSFER,321465.0,C1409640196,321465.0,0.0,C351250404,0.0,0.0,1
231,TRANSFER,273821.76,C121294173,273821.76,0.0,C815544341,0.0,0.0,1
286,TRANSFER,97091.24,C1623240836,97091.24,0.0,C410264371,0.0,0.0,1
20,CASH_IN,249254.89,C1944934469,18280931.91,18530186.8,C1705975246,1316392.41,1067137.52,0
234,PAYMENT,16201.93,C1750899506,244320.25,228118.32,M489817241,0.0,0.0,0
404,CASH_OUT,329217.31,C1122151804,39737.0,0.0,C888576606,1349015.64,1678232.96,0
388,CASH_OUT,126848.63,C502927996,126848.63,0.0,C959311231,11722231.04,11849079.67,1
546,TRANSFER,105097.16,C41608153,105097.16,0.0,C119014048,0.0,0.0,1
187,CASH_OUT,217460.72,C1028243075,8354.0,0.0,C883438180,236989.21,454449.94,0
129,TRANSFER,139210.23,C922917235,139210.23,0.0,C1075980653,0.0,0.0,1
227,PAYMENT,761.98,C276111165,15629.0,14867.02,M1244579134,0.0,0.0,0
167,PAYMENT,20134.27,C173506630,14708.76,0.0,M481409377,0.0,0.0,0
378,PAYMENT,11098.57,C635409085,10332.0,0.0,M457379105,0.0,0.0,0
381,CASH_OUT,67242.75,C883920798,69764.0,2521.25,C1016245797,0.0,67242.75,0
154,CASH_IN,51970.68,C1264304685,5669228.12,5721198.8,C1597398755,147722.95,95752.27,0
162,PAYMENT,9671.94,C969702210,34469.71,24797.77,M1788109709,0.0,0.0,0
206,CASH_IN,314723.98,C1206236235,51574.0,366297.98,C1086693526,716416.98,401693.01,0
45,PAYMENT,22537.25,C2059073467,0.0,0.0,M87926733,0.0,0.0,0
393,CASH_OUT,54602.03,C50749126,0.0,0.0,C1055759110,105311.33,159913.36,0
514,CASH_OUT,388559.76,C1434672947,343239.0,0.0,C1868862377,0.0,388559.76,0
12,CASH_OUT,171333.35,C2038818840,0.0,0.0,C619853147,252256.87,0.0,0
175,TRANSFER,895565.06,C1046781112,895565.06,0.0,C556777856,0.0,0.0,1
44,CASH_IN,325780.63,C1368408779,6255.0,332035.63,C1698502532,2041668.28,1715887.64,0
312,CASH_OUT,125512.6,C781426741,0.0,0.0,C1414117664,2098399.87,2223912.47,0
82,TRANSFER,5338583.38,C194251863,5338583.38,0.0,C280536388,0.0,0.0,1
159,CASH_OUT,146695.3,C648624010,56562.0,0.0,C1928520360,0.0,146695.3,0
380,CASH_IN,179840.61,C1584966259,654672.11,834512.72,C437756481,206847.69,27007.08,0
299,TRANSFER,2098471.29,C799998366,239211.35,0.0,C1063361489,6490332.96,8588804.25,0
402,CASH_OUT,308843.6,C1295093053,127857.0,0.0,C1931648458,0.0,308843.6,0
399,PAYMENT,4032.84,C1533259530,0.0,0.0,M2017191561,0.0,0.0,0
355,CASH_OUT,161194.9,C1652045081,0.0,0.0,C1934958303,405917.74,567112.64,0
234,CASH_OUT,5606.79,C562555811,124607.0,119000.21,C1769678205,2760795.92,2766402.71,0
155,PAYMENT,9366.04,C972391229,175350.0,165983.96,M1655030836,0.0,0.0,0
18,TRANSFER,238491.92,C1128188990,10776.0,0.0,C2009051712,0.0,238491.92,0
250,CASH_OUT,108085.44,C909159436,0.0,0.0,C1426910000,693962.44,802047.88,0
278,CASH_IN,129122.88,C2134311098,3679957.02,3809079.9,C20378419,513175.66,384052.78,0
305,TRANSFER,9112887.47,C1964107866,27081.0,0.0,C391419793,1652163.15,10765050.62,0
382,CASH_IN,33161.18,C1221431561,980970.37,1014131.55,C10595973,5510044.88,5476883.69,0
234,CASH_IN,3827.72,C1954259391,3164151.47,3167979.18,C966888737,83114.86,79287.14,0
323,PAYMENT,13930.4,C262015510,28587.56,14657.17,M1854886378,0.0,0.0,0
292,CASH_OUT,38513.19,C1225154585,38513.19,0.0,C1049265108,90999.78,129512.97,1
13,CASH_OUT,347932.48,C1637187227,11986.0,0.0,C293514314,243577.98,543033.03,0
351,PAYMENT,2322.08,C1574376656,0.0,0.0,M1800730803,0.0,0.0,0
282,TRANSFER,140523.4,C730675323,140523.4,0.0,C160013718,0.0,0.0,1
16,PAYMENT,4959.38,C1644372340,88382.25,83422.87,M636389939,0.0,0.0,0
399,CASH_OUT,16041.42,C1679358020,0.0,0.0,C1840629578,297251.77,313293.19,0
331,CASH_OUT,494453.2,C784027571,10554.0,0.0,C406938466,92065.09,586518.29,0
527,PAYMENT,749.15,C1870159448,80.0,0.0,M699452436,0.0,0.0,0
329,CASH_OUT,150334.59,C1674406619,316225.34,165890.75,C1583360042,371794.9,522129.49,0
282,CASH_OUT,76098.4,C1630132210,27402.0,0.0,C598759733,220107.97,296206.37,0
359,PAYMENT,4628.62,C590144468,828.0,0.0,M1775889112,0.0,0.0,0
190,CASH_OUT,265747.73,C2046465313,265747.73,0.0,C1929273714,0.0,265747.73,1
492,CASH_OUT,162192.78,C1133500128,162192.78,0.0,C1665056886,0.0,162192.78,1
393,TRANSFER,3497837.38,C437332879,21102.0,0.0,C182153644,1254043.08,4751880.46,0
203,CASH_OUT,564754.67,C1227757428,0.0,0.0,C672397325,745389.12,1310143.79,0
148,CASH_OUT,677563.22,C2082620262,677563.22,0.0,C492841836,5725307.68,6402870.9,1
234,TRANSFER,361785.38,C888623084,364944.83,3159.45,C1009705191,385495.81,747281.2,0
257,TRANSFER,413494.29,C1684288284,0.0,0.0,C363236883,31500853.85,31914348.13,0
10,PAYMENT,21290.73,C670500867,0.0,0.0,M596592587,0.0,0.0,0
722,CASH_OUT,59263.88,C1129374442,59263.88,0.0,C552296205,1597464.29,1656728.17,1
40,TRANSFER,31930.24,C1311186566,31930.24,0.0,C1907577066,0.0,0.0,1
209,CASH_OUT,191448.22,C2138380129,54426.0,0.0,C1242586395,10279746.36,10471194.58,0
279,TRANSFER,62964.85,C22984742,13615.31,0.0,C1905151699,228897.13,291861.99,0
330,CASH_OUT,14400.03,C1665911670,0.0,0.0,C984627487,257945.9,272345.93,0
253,TRANSFER,168455.76,C1968388309,168455.76,0.0,C752698440,0.0,0.0,1
119,CASH_OUT,1082718.08,C1700746062,1082718.08,0.0,C2094758732,0.0,1082718.08,1
94,CASH_IN,286349.03,C927297120,1915696.75,2202045.77,C253127445,1252995.32,966646.3,0
161,CASH_IN,25637.67,C84172620,685832.44,711470.11,C1491780892,30544.14,4906.47,0
348,CASH_OUT,315769.03,C2024522468,0.0,0.0,C383520405,2472454.81,2788223.84,0
347,CASH_OUT,20083.08,C1112626420,367.0,0.0,C1919071679,0.0,20083.08,0
401,PAYMENT,55371.63,C446552375,0.0,0.0,M1989010963,0.0,0.0,0
355,TRANSFER,171418.81,C1978230669,0.0,0.0,C479362752,1420615.6,1592034.41,0
396,CASH_IN,374685.55,C63308644,33336.0,408021.55,C494387886,0.0,0.0,0
36,PAYMENT,12007.45,C890968404,0.0,0.0,M916003274,0.0,0.0,0
235,PAYMENT,24950.56,C904845448,10974.0,0.0,M144643589,0.0,0.0,0
236,CASH_OUT,54611.46,C2131712719,16523.0,0.0,C177299587,172616.33,227227.79,0
129,CASH_OUT,328948.76,C1612925300,339708.0,10759.24,C1563449228,516687.62,1052367.91,0
137,CASH_OUT,127627.05,C1456152260,11295.0,0.0,C865916242,831306.56,943090.68,0
210,TRANSFER,48028.21,C1034324361,20571.0,0.0,C1138454120,13400.0,61428.21,0
668,CASH_OUT,1576531.53,C2000069930,1576531.53,0.0,C1345448010,0.0,1576531.53,1
164,CASH_IN,112491.67,C1661110018,5618562.43,5731054.1,C887416818,165290.7,52799.03,0
509,CASH_OUT,1994525.04,C2059919874,1994525.04,0.0,C1227773063,337740.87,2332265.91,1
345,PAYMENT,4597.45,C1427754071,525.0,0.0,M1887918198,0.0,0.0,0
544,CASH_OUT,269090.93,C1463156028,41679.0,0.0,C87887636,124942.19,394033.13,0
261,CASH_OUT,146473.16,C394315706,0.0,0.0,C1929040513,231023.09,377496.26,0
301,PAYMENT,15140.89,C1263455689,138736.0,123595.11,M256409656,0.0,0.0,0
474,PAYMENT,553.13,C361579775,0.0,0.0,M1196256633,0.0,0.0,0
163,CASH_OUT,145324.68,C529373879,0.0,0.0,C142395886,2186841.91,2332166.58,0
188,PAYMENT,5105.1,C974204122,15381.0,10275.9,M452741259,0.0,0.0,0
374,CASH_OUT,83571.04,C99540385,12443.0,0.0,C1913861902,201343.21,284914.25,0
6,PAYMENT,2188.0,C190240935,10314.0,8126.0,M334720373,0.0,0.0,0
182,PAYMENT,3016.51,C296156367,20397.0,17380.49,M320967186,0.0,0.0,0
36,CASH_IN,469519.19,C1243446950,21368.0,490887.19,C1955746028,7739587.33,7270068.14,0
137,CASH_OUT,190233.62,C1595100492,56498.0,0.0,C507371484,21590.0,211823.62,0
277,PAYMENT,730.43,C1546020496,120737.0,120006.57,M740110563,0.0,0.0,0
400,CASH_IN,166924.68,C1583620836,20077.0,187001.68,C793654800,192231.49,25306.81,0
44,PAYMENT,9525.02,C1895442646,16689.0,7163.98,M179858821,0.0,0.0,0
381,TRANSFER,703882.14,C1086283812,703882.14,0.0,C575658952,0.0,0.0,1
235,PAYMENT,12730.59,C739616974,101198.0,88467.41,M1404602994,0.0,0.0,0
372,CASH_IN,52502.31,C1154635522,5730.0,58232.31,C36088685,75473.75,22971.44,0
255,CASH_OUT,341603.19,C322870270,31176.0,0.0,C1529005201,9848.05,351451.23,0
468,TRANSFER,1165187.89,C1125545468,1165187.89,0.0,C1693214292,0.0,0.0,1
356,CASH_OUT,58423.17,C813108961,21470.0,0.0,C321371967,0.0,58423.17,0
